Source	Domain 	SourceText 	SourceLanguage	TargetLanguage 	OutputGoogle 	EvalSentenceLevelGoogle 	EvalSnippetLevelGoogle 	ErrorTypeGoogle	OutputMicrosoft	EvalSentenceLevelMicrosoft 	EvalSnippetLevelMicrosoft 	ErrorTypeMcirosoft	OutputLesan 	EvalSentenceLevelLesan	EvalSnippetLevelLesan	ErrorTypeLesan
https://tigrigna.voanews.com/a/interview-of-habtamu-ayalew/3780765.html	Politics	አቶ ሃብታሙ አያሌው ኣብ ኢትዮጵያ ወሃቢ ቃል ተቓዋሚ ፓርቲ ሓድነት ዝነበሩ ኮይኖም ብተግባር ግብረ ሽበራ ተኸሲሶም ኣብ ቤት ማእሰርቲ ንክልተ ዓመታት ኣብ ዝነበርሉ እዋን ዝወረደኒ ኸቢድ ስቓይ ነዚ ሎሚ ዘጋጠመኒ ጸገም ጥዕና አቃሊዑኒ ይብሉ።	ti	en	Habtamu Ayalew, a former spokesman for the opposition Unity Party in Ethiopia, said the severe suffering he suffered during his two-year imprisonment on terrorism charges exposed him to today&#39;s health problems.	4	4	omission	Mr. Richamu Ayalew, a donor of the opposition Unity Party in Ethiopia, says that the severe torture I suffered during two years in prison on terrorism charges exposed me to this health problem today.	1	1	mistranslation	Ato Habtamu Ayalew, an opposition party spokesperson in Ethiopia, said that the enormous suffering I suffered during my two years in prison on terrorism charges has exposed me to today 's health problems.	4	4	mistranslation,omission
https://www.fanabc.com/tigrigna/%e1%89%a5%e1%88%8d%e1%8d%85%e1%8c%8d%e1%8a%93-%e1%8d%93%e1%88%ad%e1%89%b2-%e1%88%8d%e1%88%9d%e1%8b%93%e1%89%b5%e1%8a%95-%e1%8d%8d%e1%89%b5%e1%88%93%e1%8b%8a-%e1%89%b0%e1%88%a8%e1%89%a3%e1%88%95/	Politics	ምምሕዳር ኣዲስ ኣበባ ኣብታ ከተማ ምስዝርከቡ ኣባላት ማሕበረሰብ ንግዲ ኣብ እዋናዊ ዛዕባ ፓርቲ ብልፅግናን ኢኮኖሚን ተዛቲዩ። ኣብቲ መድረኽ ቅድሚ ለውጢ ዝነበሩ መበገሲ ሓሳባትን ድሕሪ ለውጢ ዝተሰርሑ ስራሕቲን ብዝምልከት ዘተ ተገይሩሎም ኢዩ።	ti	en	The city of Addis Ababa has held a meeting with members of the business community to discuss current issues of the BJP and the economy. The forum discussed the pre-change initiatives and post-change work.	2, 3	2		The administration of Addis Ababa has been linked to members of the business community in the city on the latest agenda of the Party of Prosperity and The Economy, where negotiations have been held on the origins of pre-change ideas and post-change jobs.	3,4	3	punctuation	The Addis Ababa administration has discussed with members of the business community in the city on the current agenda of the prosperity and economy party. Discussions were held on the platform about ideas before change and the aftermath of change.	3, 2	2	
https://www.fanabc.com/tigrigna/%e1%8b%b4%e1%8a%95%e1%88%9b%e1%88%ad%e1%8a%ad-%e1%8a%95%e1%88%98%e1%8d%88%e1%8d%80%e1%88%9a-%e1%88%83%e1%8c%88%e1%88%ab%e1%8b%8a-%e1%88%98%e1%88%a8%e1%8d%83-%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5/	Politics	ዴንማርክ ኣብ ኢትዮጵያ ንዝካየድ ሃገራዊ መረፃ መፈፀሚ ዝውዕል 1 ነጥቢ 5 ሚሊየን ዶላር ኣሜሪካ ብመልክዕ ሓገዝ ክትህብ ኢያ።	ti	en	Denmark will provide US$1.5 million in aid for the implementation of the national elections in Ethiopia.	4	4	mistranslation	Denmark will provide 1 point 5 millennium in assistance to ethiopia's national electorate.	1	1	mistranslation	Denmark will provide 1 point of $5 million in grants for national implementation elections in Ethiopia.	4	4	grammar,mistranslation
https://tigrigna.voanews.com/a/prime-minister-abiy-ahmed-elected-chairman-of-eprdf/4601321.html	Politics	ኣብ ከተማ ሃዋሳ ክካየድ ዝቐንየ መበል 11 ጉባኤ ኢህወዴግ ንዶ/ር ኣብይ ኣሕመድ ኣቦ መንበር ንኣቶ ደመቀ መኮነን ድማ ምኽትል ኣቦ መንበር ገይሩ ብምምራፅ ሎማ ዓርቢ ተዛዚሙ።	ti	en	The 11th EPRDF congress concluded on Friday with the election of Dr. Abiy Ahmed as chairman and Demeke Mekonnen as vice chairman.	4	4		The 11th Congress of Ihwedeg, which is scheduled to be held in the city of Hawasa, concluded on Friday with loma nominating Dr.	1	1	mistranslation,omission	The 11th EPRDF Congress that was to be held in Hawassa city concluded on Friday by electing Dr. Abiy Ahmed as chairman and Mr. Demeke Mekonnen as its Counselor.	4	4	
https://tigrigna.voanews.com/a/dr-aregawi-berh-and-gidey-zeresion-back-in-addisababa-after-43-years/4475453.html	Politics	ብዶ/ር ኣረጋዊ በርሀ ዝምራሕ ጉጅለ ኣባላት ዴሞክራሲያዊ ምትሕብባር ትግራይ (ዴ.ም.ት) ቅድሚ ሳልስቲ ኣዲስ ኣበባ ኣትዩ’ሎ። ዕላማ’ታ ጉጅለ ‘እቲ ብዶ/ር ኣብዪ ኣሕመድ ተጀሚሩ ዘሎ መስርሕ ንከይቕልበስ መታን ድጋፍ ንምብርካትን ህዝቢ ተረባሓይ ንምግባርን’ ምዃኑ’ውን ተገሊጹ’ሎ።	ti	en	A delegation of members of the Democratic Cooperation of Tigray (DCT) led by Dr. Aregawi Berhe arrived in Addis Ababa on Wednesday. The group&#39;s goal is to &#39;provide support and benefit the people so that the process initiated by Dr. Abiy Ahmed is not reversed.	4, 4	4		A coalition led by the Tigray (DMT) has entered a new flower before the tigray tigray.	1,0	0	mistranslation,omission	A group of Tigray Democratic Cooperation Council (DMT) members, led by Dr. Aregawi Berhe, have arrived in Addis Ababa three days ago. The team aims to provide support and make the people more profitable so that the process started by Dr. Abiy Ahmed can be reversed.	3	3	
https://tigrigna.voanews.com/a/unsc-calls-for-restraint-along-the-common-border-of-djibouti-and-eritrea/3908789.html	Politics	ኣብ ዶብ ኤርትራን ጂቡቲን ውጥረት ድሕሪ ምንሃሩ፣ ቤት ምኽሪ ጸጥታ ሕ/ሃ ግትኣትን ህድኣትን ንክዓስል ጸዊዑ።	ti	en	The UN Security Council has called for restraint and calm after tensions escalated on the border between Eritrea and Djibouti.	4	4		After escaping tensions on the Eritrean-Djibouti border; the UN Security Council called for calm and calm.	2	2	fluency	After instigating tension on the border between Eritrea and Djibouti, the PM 's Security Council called for restraint and calm.	2	2	mistranslation
https://www.fanabc.com/tigrigna/%e1%8d%95%e1%88%ac%e1%8b%9a%e1%8b%b3%e1%8a%95%e1%89%b5-%e1%88%b3%e1%88%85%e1%88%88%e1%8b%88%e1%88%ad%e1%89%85-%e1%8b%98%e1%8b%8d%e1%8b%b4-%e1%88%9d%e1%88%b5-%e1%89%b0%e1%8b%8b%e1%88%b3%e1%8a%a2/	Politics	ፕሬዚዳንት ፌዴሪኢ ሳህለወርቅ ዘውዴ ምስ ተዋሳኢትን ብምግባረ ሰናይ ተግባራ ትፍለጥን ኣንጀሊና ጆሊ ተዛትየን። ኣንጀሊና ጆሊ፥ ኣብብሄራዊ ቤተ መንግስቲ ተረኺባ ኢያ ምስ ፕዚዳንት ሳህለወርቅ ኣብ ልምዓት፣ ደቂኣንስትዮን ስደተኛታትን ኣድሂባ ዝተመያየጠት።	ti	en	President Sahle Work Zewde met with actress and philanthropist Angelina Jolie. Angelina Jolie: She attended the National Palace and discussed development, women and refugees with President Sahle-Work.	4, 4	4		Angelina Jolie, who is known for her good deeds with actress and good deeds, has been visited by Angelina Jolie, an Aboriginal palace attended by President Sahlerg, who discussed with President Sahlwerk; women and refugees.	1,1	1	mistranslation,punctuation	Fdre President Sahlework Zewdie and actress and best known for her good works have been discussed by Angelina Jolie. Angelina Jolie: She was at the National Palace and discussed with President Sahlework on development, women and refugees.	1, 4	2	mistranslation
https://www.fanabc.com/tigrigna/%e1%8a%95%e1%8d%93%e1%88%ad%e1%89%b2%e1%89%b3%e1%89%b5-%e1%8d%96%e1%88%88%e1%89%b2%e1%8a%ab-%e1%8b%9d%e1%8a%b8%e1%8b%8d%e1%8a%95-%e1%8b%b5%e1%88%8d%e1%8b%b5%e1%88%8d-%e1%8a%a3%e1%8b%a8%e1%88%ad/	Politics	ፓርቲታት ፖለቲካ ፕሮግራሞምን ዕላመኦምን ብመራኸብቲ ሓፋሽ ንህዝቢ ዘፋልጡሉ ብቴክኖሎጂ ዝተሓገዘ ድልድል ኣየር ሰዓት ንምውፃእ ምድላዉ በዓል መዚ ብሮድካስት ኢትዮጵያ ገሊፁ።	ti	en	The Ethiopian Broadcasting Authority (EBA) is preparing to launch a technology-enabled air clock where political parties will announce their programs and objectives through the media.	4	4		The Ethiopian Broadcast Festival has disclosed that parties are preparing to issue a high-tech air bridge watch, in which parties will advertise their programs and brands to the public through the masses.	4	4		The Ethiopian Broadcast Authority has announced that it is preparing to set an hour for a technologically assisted air bridge in which parties will introduce their program and branding to the public through mass media.	4	4	grammar
https://www.fanabc.com/tigrigna/%e1%8b%b0%e1%88%9d-%e1%8a%a5%e1%8a%95%e1%89%b0%e1%8b%ad%e1%89%b0%e1%89%93%e1%89%a5%e1%8a%a1-%e1%8b%b4%e1%88%9e%e1%8a%a8%e1%88%ab%e1%88%b2%e1%8b%ab%e1%8b%8a%e1%89%b5-%e1%8a%a2%e1%89%b5%e1%8b%ae/	Politics	ቀዳማይ ሚኒስትር ፌዴሪኢ ዶክተር ኣቢይ ኣሕመድ ትማሊ ኮሚቴ ሰብ ሃፍቲ ኣምሓራን ኦሮሞን ኣብ ኣዳራሽ ሚሌኒየም ኣብ ዘሰናድኡዎ ኮንፈረንስ ሰላም ተረኺቦም መደረ አስሚዖም።	ti	en	Prime Minister Abiy Ahmed addressed a peace conference organized by the Amhara and Oromo Entrepreneurs Committee at the Millennium Hall yesterday.	4	4		PRIME MINISTER OF THE FEDERI, DR ABIY AHMED, YESTERDAY ATTENDED A PEACE CONFERENCE EDITED BY HAFTI AMHARAH AND OROMO'S HUMANITARIAN COMMITTEE AT THE MILLENNIUM HALL.	1	1	mistranslation,untranslated	Prime Minister Dr. Abiy Ahmed yesterday delivered a speech at a conference hosted by the Amhara and Oromo stakeholders Committee at the Millennium Hall.	3	3	
https://www.fanabc.com/tigrigna/%e1%8a%95%e1%89%90%e1%8d%83%e1%88%8a-%e1%88%83%e1%8c%88%e1%88%ab%e1%8b%8a-%e1%88%9d%e1%88%ad%e1%8c%ab-%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5%e1%8b%ab-%e1%8b%98%e1%8c%88%e1%88%8d%e1%8c%8d%e1%88%89/	Politics	ንቐፃሊ ሃገራዊ ምርጫ ዘገልግሉ ናውቲታት ምርጫ ኣብ ዱባይ ብዕሊ ምሕታም ከምዝተጀመረ ቦርድ ምርጫ ኢትዮጵያ ኣፍሊጡ።	ti	en	The Election Board of Ethiopia (EBE) has officially started printing election materials for the upcoming national elections in Dubai.	4	4		Election materials used for a national election have begun to be published publicly in Dubai, the Ethiopian Board of Elections has announced.	4	4		The Electoral Board of Ethiopia has announced that it has started publishing election materials for the next national election in Dubai.	4	4	omission
https://www.bbc.com/tigrinya/news-42249700	Politics	"ኣብ ነፍሲ ወከፍ ዓመት 29 ሕዳር መዓልቲ ብሄር ብሄረሰባትን ህዝብታትን ኢትዮጰያ ተባሂሉ ምኽባር ካብ ዝጅመር 12 ዓመታት ተቖጺሮም። ኣብቲ ሕገ መንግስቲ ዝሰፈረ ""ንሕና ብሄር ብሄረሰባት ኢትዮጰያ"" ዝብል ዓንቀጽ ግን ሕቶ የልዕል'ዩ።"	ti	en	It has been 12 years since November 29 was celebrated as Ethiopian Nationalities and Peoples&#39; Day every year. But the &quot;We are the ethnic groups of Ethiopia&quot; clause in the constitution raises questions.	4, 3	4		"Each year, November 29, 12 years have been marked by the honoring of Ethiopia's Hezbollah and peoples, but the article ""We Are Heresy Ethiopia"" in the Constitution raises questions."	1,1	1	untranslated	"12 years have been counted since the observance of the Ethiopian Nations, Nationalities and Peoples ""Day, on November 29 each year. The article ""We, Ethiopian Nationalities,"" in the constitution, raises a question."	4, 4	4	
https://www.fanabc.com/tigrigna/%e1%88%98%e1%88%ad%e1%88%83-%e1%8c%8d%e1%89%a5%e1%88%aa-%e1%8a%a3%e1%8a%a8%e1%89%a3%e1%89%a5%e1%88%ab-%e1%88%98%e1%89%a0%e1%88%8d-45-%e1%8b%93%e1%88%98%e1%89%b5-%e1%89%a0%e1%8b%93%e1%88%8d-11/	Politics	ህዝቢ ትግራይ ብሄራዊን ደርባውን ወፅዓ ኣይቅበልን ኢሉ ህዝባዊ ዕላማ ተሓንጊጡ ኣብ ጎኒ ውድቡ ህወሓት ተሰሊፉ ብረታዊ ቃልሲ ዝጀመረሉ መበል 45 ዓመት በዓል 11 ለካቲት “መስመርና ዓቲርና ንመኸተ” ብዝብል መሪሕ ቃል ብድምቀት ንምኽባር ሰፊሕ ምድላው ኣብ እንገብረሉ እዋን ንርከብ፡፡	ti	en	The 45th anniversary of the 11th February, the 11th anniversary of the revolutionary struggle of the people of Tigray against national and class oppression, is being celebrated in a grand manner.	2	2		Let us find the 45th anniversary of the February 11th anniversary of the tigray, where the Tigray tigray people were not welcomed by the Tigray Tigray, and the 45th anniversary of the start of a gun battle on the side lines of his organization.	1	1	mistranslation	"We are in great preparation to colorfully celebrate the 45th anniversary of February 11, when the Tigrayans embrace the national and class disarmament and begin their armed struggle alongside the Peoples ""Revolutionary Democratic Front (EPRDF)."	2	2	
https://tigrigna.voanews.com/a/ethiopia-funeral-of-general-seare-mekonene-and-general-gezae-abera-in-mekelle-debretsion-speech-/4975165.html	Politics	ዶ/ር ደብረጽየን ወሲኾም ‘ኣብ ኢትዮጵያ፣ ዴሞክራሲ ንምስፋሕ ተባሂሉ ተኣሲሮም ዝነበሩ ንሕጊ ብምጥሓስ ተፈቲሖም’ዮም። እዛ ሃገር መዐንደሪ ጽንፈኛታት ኮይና ኣላ’ ምስ በሉ ‘ሕዚ ውሳነ ዝብጸሐሉ እዋን በጺሕና ኣለና። ትዕግስቲ በዚሑ’ውን’ ኢሎም።	ti	en	“In Ethiopia, those who were arrested for promoting democracy have been released in violation of the law. This country has become a haven for extremists,” he said. There is too much patience,&#39; he said.	4,4,4	4	omission	In Ethiopia, those imprisoned for violating the law in order to promote democracy have been released, added Dr.	1,0,0	0	omission	"Dr. Debretsion added: ""In Ethiopia, those detained for promoting democracy were released for violating the law. They said that the country has become a staple of flies. Patience has been great."	1,3,1	1	mistranslation
https://tigrigna.voanews.com/a/interview-with-tigrian-oppostions-diaspora-task-force/4915520.html	Politics	ኣብ ዳያስፖራ ኣተሓባበርቲ ኮሚቴ ኣባላት ዓረናን ናይ ትግራይ ዴሞክራሲያዊ ምትሕብባርን ኣብ ክልል ትግራይ መግሃስቲ ይፍፀም ኣሎ ይብሉ	ti	en	Members of the Arena and Tigray Democratic Cooperation (TDC) Coordinating Committees in the Diaspora say violations are being committed in Tigray Region	4	4		In Diaspora, the Associated Committee members of the Tigray Tigray And the Tigray Democratic Cooperation Tigray tigray tigray are taking place in the Tigray Tigray Region	1	1	addition	Diaspora Coordinators Committee for Areas and Tigray People 's Democratic Cooperation say abuses are taking place in Tigray Regional State	2	2	mistranslation,grammar
https://tigrigna.voanews.com/a/zadi-abraha-resignation-and-tplf-reaction/4775686.html	Politics	ኣባል ላዕለዋይ ኣመራርሓ ህዝባዊ ወያነ ሓርነት ትግራይ/ህውሓት/ ዝነበሩ ኣቶ ዛዲግ ኣብርሃ ካብ ኣባልነት ህውሓት ንምልቃቕ ኣዲስ ኣበባ ናብ ዝርከብ ቤት ፅሕፈት ፍሉይ ዞባ ኣዲስ ኣበባ ብዓል ሓሙሽተ ገፅ ደብዳበ ኣቕሪቦም።	ti	en	Former member of the top leadership of the Tigray People’s Liberation Front (TPLF) Zadig Abreha has submitted a five-page letter to the Addis Ababa Special Zone Office in Addis Ababa to resign from the TPF.	4	4		Ato Zadig Abrah, a member of the Tigray Tigray Liberation Tigray/Tigray Tigray, submitted a five-part letter to the New Flower Special Area Writing Office to remove him from membership of the Tigray Tigray.	1	1	mistranslation	"Zadig Abraha, a member of Tigray People 's Liberation Front (TPLF) ""s top leadership, presented a five-page letter to the Addis Ababa City Special Zone Office in an effort to alleviate tensions over membership."	2	2	mistranslation
https://tigrigna.voanews.com/a/doctor-debresion-gebremichael-and-president-isayas-afewerkin/4742730.html	Politics	ዶ/ር ደብረጽየን ገብረሚካኤል ምስ መራሒ ኤርትራ ፕረዚደንት ኢሳያስ ኣፈወርቂ ዝገበርዎ ክልተኣዊ ልዝብ ‘ጉዳይ ክልቲኦም ኣሓት ህዝቢታት ሰላሞምን ረብሓታቶምን ብቀጻሊ ናይ ምርግጋጽን ዘለው ሽግራት ብከመይ ከምዝፍትሑ ዝነጸርሉ’ ከምዝኾነ ወ/ሮ ልያ ካሳ ገሊጸን።	ti	en	Leah Kassa said the bilateral talks between Dr. Debretsion Gebremichael and Eritrean President Isayas Afewerki &#39;clarified the issue of continuously ensuring the peace and interests of the two sister peoples and how to resolve the problems&#39;	4	4		"Dr. Leah Casa explained that the dual-sanctioned meeting of the Eritrean leader, Isaiah Afwerk, was ""a reflection of how the people solving the problems of peace, their interests, and their continuing vindication."""	1	1	mistranslation,omission	Dr. Debretsion Gebremichael explained that bilateral relations with Eritrean President Isaias Afewerki were 'the issues that the two sisterly people have in common with how to solve problems of peace, benefits, and continuous vindication', Mrs. Leah Kassa said.	2	2	mistranslation
https://tigrigna.voanews.com/a/%E1%88%85%E1%8B%9D%E1%89%A2-%E1%89%B5%E1%8C%8D%E1%88%AB%E1%8B%AD-%E1%8A%AB%E1%89%A5-%E1%88%85%E1%8B%88%E1%88%93%E1%89%B5-%E1%8B%98%E1%8B%8D%E1%8C%BD%E1%8A%A6-%E1%8A%A3%E1%88%9B%E1%88%AB%E1%8C%BA-%E1%8B%AD%E1%88%93%E1%89%B5%E1%89%B5-%E1%8A%A3%E1%88%8E--%E1%8B%B6-%E1%88%AD-%E1%8A%A3%E1%88%A8%E1%8C%8B%E1%8B%8A-%E1%89%A0%E1%88%AD%E1%88%80-/4709450.html	Politics	ኣቦ-መንበር ደሞክራሲያዊ ምትሕብባር ትግራይ ዶ/ር ኣረጋዊ በርሀ፡ ህዝቢ ትግራይ ካብ ህወሓት ዘውጽኦ ኣማራጺ ይሓትት ኣሎ ፡ ኣብ መቐለ ሰልፊ እንተንጽውዕ ብዙሕ ህዝቢ ምተረኽበልና ኢሎም።	ti	en	The chairman of the Democratic Cooperation of Tigray, Dr. Aregawi Berhe, said that the people of Tigray are demanding an alternative from the TPLF	1	1		The chairman of the Democratic Cooperation Party, dr.	0	0	omission	Dr. Aregawi Berhe, Chairman of Tigray Democratic Cooperation, said that the people of Tigray are asking for an alternative that was taken out of TPLF; if we had called a party in Mekelle, we would have a lot of people.	2	2	grammar
https://tigrigna.voanews.com/a/ethiopia-amnesty-law-approved-by-parliament/4491715.html	Politics	‘ኣብ’ቲ ሓድሽ ሕጊ ዝተዘርዘሩ ገበናት ዝፈጸሙ ውልቀ-ሰባትን ጉጅለታትትን ብሕጊ ንከይሕተቱን ናብ’ቲ ሕብረተ-ሰብ ተመሊሶም ግቡኦም ንክፍጽሙን ዕድል ክዋሃቦም’ዩ'።	ti	en	&#39;Individuals and groups who have committed the crimes listed in the new law will be given the opportunity to return to society and fulfill their duties without prosecution.	4	4	omission	'Individuals and cliques who have committed crimes listed in the new law will be given the chance to avoid law enforcement and return to the societies and fulfil their duty. '	4	4		Individuals and groups who have committed crimes listed in the new law will be given the opportunity to be prosecuted by the law and to return to the society to perform their duties.	4	4	mistranslation
https://tigrigna.voanews.com/a/4459048.html	Politics	ነበርቲ ኣስመራ ብዛዕባ ሓዲሽ ምዕባለ ሰላም ኤርትራን ኢትዮጵያን ስምዒቶም ገሊጾም ኣለዉ። ሓደ ካብኦም ፍሉጥ ስነ-ጥበባዊ ሳሙኤል ገብረኣዶናይ`ዩ።	ti	en	Residents of Asmara have expressed their feelings about the latest peace developments between Eritrea and Ethiopia. One of them is the famous artist Samuel Gebreadonai.	4, 4	4		Residents of Asmera have expressed their feelings about the new development of errant peace in Eritrea and Ethiopia.	1,0	0	addition,omission	The residents of Asmara have expressed their feelings about the new development of the peace between Eritrea and Ethiopia. One of them is noted artist Samuel Gebreadonnay.	4	4	
https://tigrigna.voanews.com/a/tigray-tplf-eprdf-press-statement-eritrea-ethiopia-badme-/4430827.html	Politics	ገዛኢ ፓርቲ ትግራይ ህወሓት ንረብሓ ትግራይ ኣብ ዝጎድእ ተግባራት ከምዘይሳተፍ ሎሚ ኣብ ዝዘርገሖ መግለጺ ኣፍሊጡ።	ti	en	The ruling Tigray People’s Liberation Front (TPLF) has said it will not engage in actions that harm the interests of Tigray.	4	4		The ruling Tigray Tigray Party announced in a statement today that it would not participate in activities that would harm the Tigray Tigray's interests.	2	2	mistranslation	"The ruling Tigray Peoples ""Revolutionary Democratic Front (EPRDF) announced today that it will not engage in acts that harm Tigray 's interest."	2	2	
https://www.fanabc.com/tigrigna/%e1%8d%95%e1%88%ac%e1%8b%9a%e1%8b%b3%e1%8a%95%e1%89%b5-%e1%8a%a4%e1%88%ad%e1%89%b5%e1%88%ab-%e1%8a%a2%e1%88%b3%e1%8b%ad%e1%8b%ab%e1%88%b5-%e1%8a%a3%e1%8d%88%e1%8b%88%e1%88%ad%e1%89%82-%e1%8a%a3/	Politics	እቶም ፕሬዚዳንት ኣብ ኢትዮጵያ ኣብ ዝነበሮም ፃንሒት ምስ ቀዳማይ ሚኒስትር ፌዴሪኢ ዶክተር ኣቢይ ኣሕመድ ብምርኻብ፥ ኣብ ዝተፈላለዩ ዛዕባታተ ተዛቲዮም ኢዮም። ብተወሳኺ ኣብ ኢንዱስትሪታት ፓርክ ኣዳማ፣ ቢሺፍቱን ዱከምን ዑደት ኣካይዶም።	ti	en	The President met with the Prime Minister of the Federal Democratic Republic of Ethiopia, Dr. Abiy Ahmed, during his stay in Ethiopia. They also visited Adama Park, Bishiftun and Dukem industries.	4, 4	4		During his tenure in Ethiopia, the president met with The Prime Minister of the FEDERI, Dr. Abiy Ahmed, and he was involved in a series of agendas.	1,0	0	terminology,omission	During their stay in Ethiopia, the President met with Federal Prime Minister Dr. Abiy Ahmed and discussed a wide range of topics. They also toured the Adama, Bishiftu and Dukem industrial parks.	3, 4	3	mistranslation
https://www.fanabc.com/tigrigna/%e1%8c%89%e1%8c%85%e1%88%88-%e1%89%a3%e1%88%85%e1%88%8a-%e1%8a%a2%e1%89%b5%e1%8b%ae%e1%8c%b5%e1%8b%ab-%e1%8a%93%e1%89%a5-%e1%8a%a4%e1%88%ad%e1%89%b5%e1%88%ab-%e1%8a%a8%e1%88%9d%e1%88%ad%e1%88%95/	Politics	ብሚኒስትር ዲኤታ ባህልን ቱሪዝምን ፌዴሪኢ ወይዘሮ ብዙነሽ መሰረት ዝምራሕ ልዕሊ 60 ኣባላት ዝሓዘ ጉጅለ ባህሊ ኢትዮጵያ ናብ ኤርትራ ከምርሕ ኢዩ።	ti	en	A 60-member Ethiopian cultural delegation led by Minister of State for Culture and Tourism Bizunesh Meseret will leave for Eritrea.	3	3		A more than 60-member Ethiopian cultural cohort, led by the Federation of Culture and Tourism Minister Deeta Ladies, will lead to Eritrea.	4	4		A more than 60-member Ethiopian cultural troupe led by FDRE Minister of Culture and Tourism, Ms. Bizunesh Meseret, will head to Eritrea.	4	4	
https://tigrigna.voanews.com/a/%E1%8A%A3%E1%8C%8D%E1%8A%A3%E1%8B%9D%E1%8B%AB%E1%8A%95-%E1%8A%95%E1%8A%A4%E1%88%AD%E1%89%B5%E1%88%AB-%E1%88%98%E1%8A%95%E1%8C%88%E1%8B%B2-%E1%88%83%E1%8C%88%E1%88%AB%E1%8B%8A-%E1%88%98%E1%8A%95%E1%8A%90%E1%89%B5-%E1%8B%B5%E1%8B%A9-%E1%8B%88%E1%8B%AD%E1%88%B5-%E1%8A%AD%E1%8B%8D%E1%8A%95%E1%8A%90%E1%89%B5-%E1%8B%98%E1%8B%AD%E1%89%A5%E1%88%89-%E1%8D%8B%E1%8A%95%E1%89%B3%E1%8B%9D%E1%8B%AB-%E1%8A%95%E1%8A%AD%E1%89%B5%E1%8B%95-%E1%89%80%E1%88%AA%E1%89%A1-%E1%88%8E/5073480.html	Politics	ማሕበር ኣሕዋት ኣግኣዝያን ዝብል ምንቅስቓስ፡ ኣመሰራርትኡን ዕላምኡን፡ ከምኡ`ውን ንክውንነቱ ዝምልከት፡ ንሎሚ`ውን ዝተፈላለየ ርእይቶ ዘለዎም ሒዝና ክነቕርቦ ኢና።	ti	en	There are many different views on the Agazian Brotherhood movement, its origins and goals, and its reality.	2	2	mistranslation	We will present it with a view to the founding and purpose of the Aghasian Brotherhood, as well as its realism.	4	4		We will also present the Agazian Brothers Movement, its establishment and branding, and its reality with different opinions.	4	4	
https://tigrigna.voanews.com/a/eritrea-unhrc-urges-eritrea-to-clarify-the-fate-of-dozens-of-people-who-have-disappeared/4854271.html	Politics	‘መንግስቲ ኤርትራ እቶም ካብ 2001 ዓም ጀሚሩ ሃለዋቶም ዘይፍለጥ ዝተሰወሩ ብርክት ዝበሉ ሰባት መብርሂ ንከቕርብ’ ኪኢላታት ሰብኣዊ መሰላት ሕቡራት ሃገራት ጸዊዖም።	ti	en	UN human rights experts have called on the Eritrean government to provide an explanation for the disappearance of many people since	2	2		'The Eritrean government has called on the United Nations Human Rights Council to clarify the unconscious number of people who have been unconscious since 2001.'	4	4		"United Nations human rights experts called on the government to 'explain to a number of people who have been missing since 2001. """	3	3	
https://tigrigna.voanews.com/a/request-for-provisional-measurews-under-rule-au-to-the-state-of-eritrea/4640601.html	Politics	መንግስቲ ኤርትራ፣ ንጉዳይ ኣቶ ብርሃነ ኣብረሀ ኪዳነ፣ ብመንጽር ሰነድ ሰብኣዊን ህዝባዊን መሰላት ኮምሽን ኣፍሪቃ፣ ኣብ ውሽጢ 15 መዓልታት ግብረ መልሲ ንክህብ መጸዋዕታ ቀሪቡሉ።	ti	en	The Eritrean government has been called upon to respond to the case of Berhane Abreha Kidane within 15 days in light of the African Commission&#39;s Human and People&#39;s Rights Document.	4	4	omission	The Eritrean government; the Light of the AthoS; the African Command's Human and Public Rights Document; and within 15 years, it was invited to respond to it.	1	1	mistranslation	The Government of Eritrea, Mr. Berhane Abrehe Kidane, received a call to respond within 15 days in relation to the Human and Public Rights Commission of Africa.	2	2	
https://tigrigna.voanews.com/a/%E1%89%80%E1%8B%B3%E1%88%9B%E1%8B%AD-%E1%88%9A%E1%8A%92%E1%88%B5%E1%89%B0%E1%88%AD-%E1%8A%A2%E1%8C%A3%E1%88%8D%E1%8B%AB-%E1%8C%81%E1%88%B0%E1%8D%90-%E1%8A%AE%E1%8A%95%E1%89%B2-%E1%8A%A3%E1%89%A5-%E1%8A%A4%E1%88%AD%E1%89%B5%E1%88%AB-%E1%8A%A3%E1%89%B5%E1%8B%A9/4610822.html	Politics	ቀዳማይ ሚኒስተር ኢጣልያ ጁሰፐ ኮንቲ ሎሚ ኣብ ኣህጉራዊ መዓርፎ ነፈርቲ ኣስመራ ኣብ ዝኣተወሉ ፕረዚደንት ኢሰያስ ኣፈወርቂ ዝርከብዎም ላዕለዎት ሰበ ስልጣን መንግስቲ ኤርትራ ኣቀባብላ ገይሮምሉ።	ti	en	Italian Prime Minister Giuseppe Conte was welcomed at Asmara International Airport today.	1	1		Italian Prime Minister Giuseppe Conte was welcomed by senior Eritrean government officials, including President Isaiah Afwerk, at Asmara International Airport today.	2	2	spelling	Italian Prime Minister Giuseppe Conti was warmly welcomed by high-ranking Eritrean government officials, including President Isaias Afewerki, at the Asmara International Airport today.	4	4	omission
